price;event_date;product_content_id;sold_count;visit_count;favored_count;basket_count;category_sold;category_brand_sold;category_visits;ty_visits;category_basket;category_favored;is.discount_days
74.31318182;1.12.2020;4066298;110;0;162;1410;627;2769;1567;1;0;8607;0
153.7945455;1.12.2020;6676673;165;0;710;693;500;17852;4450;1;0;20361;0
259;1.12.2020;7061886;40;0;217;173;118;4470;510;1;0;2475;0
49.99;1.12.2020;31515569;635;0;1497;2713;1233;38172;6109;1;0;27048;0
;1.12.2020;32737302;0;0;0;0;44;2613;123;1;0;810;0
135.35;1.12.2020;32939029;36;0;145;130;512;3441;553;1;0;2045;0
;1.12.2020;48740784;0;0;3;4;182;119227;7879;1;0;39311;0
;1.12.2020;73318567;0;0;0;0;44;2613;123;1;0;810;0
76.80357143;2.12.2020;85004;42;0;362;181;159;16755;2229;1;0;11674;0
74.07040404;2.12.2020;4066298;99;0;143;1271;601;3397;1507;1;0;9114;0
147.8238095;2.12.2020;6676673;168;0;854;761;498;18308;4343;1;0;19242;0
259;2.12.2020;7061886;40;0;485;177;115;5241;584;1;0;2853;0
49.99;2.12.2020;31515569;700;0;1506;2788;1384;39084;6663;1;0;27560;0
;2.12.2020;32737302;0;0;0;0;95;2701;184;1;0;1138;0
133.7676471;2.12.2020;32939029;34;0;191;146;656;4276;686;1;0;2969;0
;2.12.2020;48740784;0;0;2;2;205;117227;7985;1;0;40443;0
;2.12.2020;73318567;0;0;0;0;95;2701;184;1;0;1138;0
78.30588235;3.12.2020;85004;34;0;391;197;149;16847;2130;1;0;11761;0
74.34375;3.12.2020;4066298;64;0;117;953;624;4700;1586;1;0;7821;0
155.6929936;3.12.2020;6676673;157;0;1215;878;521;24102;4787;1;0;21942;0
259;3.12.2020;7061886;44;0;397;202;141;5731;618;1;0;3344;0
49.99;3.12.2020;31515569;685;0;1810;3166;1301;46592;6561;1;0;28356;0
;3.12.2020;32737302;0;0;0;0;296;5376;370;1;0;2291;0
134.3282051;3.12.2020;32939029;39;0;209;153;627;7799;664;1;0;5474;0
799.9;3.12.2020;48740784;1;0;2;3;223;135508;8285;1;0;42129;0
;3.12.2020;73318567;0;0;0;0;296;5376;370;1;0;2291;0
73.72380952;4.12.2020;85004;63;0;383;345;287;17201;2447;1;0;13398;0
73.94428571;4.12.2020;4066298;77;0;137;192;631;2892;1538;1;0;5680;0
150.5621005;4.12.2020;6676673;219;0;990;1018;580;21315;4692;1;0;21251;0
259;4.12.2020;7061886;38;0;221;156;141;5073;615;1;0;3045;0
49.99;4.12.2020;31515569;744;0;2288;3391;1608;49973;7452;1;0;33184;0
;4.12.2020;32737302;0;0;1;0;173;4073;266;1;0;1395;0
134.1684615;4.12.2020;32939029;65;0;269;237;659;5288;711;1;0;2791;0
583.32;4.12.2020;48740784;1;0;3;1;191;134223;9215;1;0;44811;0
;4.12.2020;73318567;0;0;0;0;173;4073;266;1;0;1395;0
80.84791667;5.12.2020;85004;48;0;368;283;266;24006;3030;1;0;15549;0
74.56991525;5.12.2020;4066298;118;0;196;318;875;4077;1978;1;0;6642;0
152.6814894;5.12.2020;6676673;188;0;1031;868;589;22022;4947;1;0;21228;0
259;5.12.2020;7061886;65;0;540;239;196;6764;775;1;0;3890;0
50.03758587;5.12.2020;31515569;936;0;2786;3715;1994;64737;10072;1;0;43768;0
;5.12.2020;32737302;0;0;0;0;150;4414;278;1;0;1430;0
133.9729885;5.12.2020;32939029;174;0;788;587;1004;6527;1038;1;0;3808;0
;5.12.2020;48740784;0;0;4;0;233;155662;9646;1;0;48109;0
;5.12.2020;73318567;0;0;0;0;150;4414;278;1;0;1430;0
81.065;6.12.2020;85004;40;0;953;272;273;31556;3297;1;0;15702;0
75.02025424;6.12.2020;4066298;118;0;214;334;976;3742;2131;1;0;6434;0
168.2999167;6.12.2020;6676673;120;0;693;584;543;23286;4901;1;0;20368;0
259;6.12.2020;7061886;63;0;455;258;179;9285;853;1;0;3864;0
50.03703313;6.12.2020;31515569;947;0;2076;3184;2117;70327;10835;1;0;42968;0
;6.12.2020;32737302;0;0;0;0;131;4065;279;1;0;1387;0
133.666129;6.12.2020;32939029;217;0;1395;741;994;7355;1049;1;0;3897;0
799.9;6.12.2020;48740784;1;0;7;7;222;143703;8778;1;0;41982;0
;6.12.2020;73318567;0;0;0;0;131;4065;279;1;0;1387;0
71.39241379;7.12.2020;85004;87;0;872;367;466;28122;3150;1;0;14794;0
74.38816176;7.12.2020;4066298;136;0;143;284;905;3080;1911;1;0;5528;0
161.4658757;7.12.2020;6676673;177;0;786;765;627;23184;5252;1;0;20577;0
272.4042553;7.12.2020;7061886;47;0;516;245;148;8802;809;1;0;3543;0
49.99;7.12.2020;31515569;956;0;2003;3052;2110;64392;9443;1;0;35786;0
;7.12.2020;32737302;0;0;0;0;88;3493;195;1;0;1109;0
133.262931;7.12.2020;32939029;116;0;692;379;778;5039;816;1;0;3015;0
;7.12.2020;48740784;0;0;5;1;165;126721;8934;1;0;38763;0
;7.12.2020;73318567;0;0;0;0;88;3493;195;1;0;1109;0
70.28461538;8.12.2020;85004;78;0;657;349;438;26847;3196;1;0;14765;0
75.99652406;8.12.2020;4066298;187;0;239;388;957;3166;1931;1;0;5600;0
150.7934783;8.12.2020;6676673;230;0;964;1026;681;27126;5688;1;0;22921;0
286.075;8.12.2020;7061886;40;0;401;215;156;6926;795;1;0;3539;0
49.99;8.12.2020;31515569;870;0;1943;3315;1925;58108;9222;1;0;37239;0
;8.12.2020;32737302;0;0;0;0;73;3908;192;1;0;1433;0
135.3660377;8.12.2020;32939029;53;0;463;214;706;4232;744;1;0;2701;0
;8.12.2020;48740784;0;0;0;1;159;139540;10272;1;0;44483;0
;8.12.2020;73318567;0;0;0;0;73;3908;192;1;0;1433;0
70.09047619;9.12.2020;85004;84;0;468;313;431;25512;3069;1;0;14386;0
77.65853774;9.12.2020;4066298;212;0;252;422;1059;3683;2130;1;0;6411;0
147.1586572;9.12.2020;6676673;283;0;1030;1071;726;22713;5756;1;0;21981;0
279;9.12.2020;7061886;43;0;540;199;162;7367;794;1;0;3372;0
49.99;9.12.2020;31515569;1000;0;2929;3576;2002;70188;10348;1;0;40307;0
;9.12.2020;32737302;0;0;0;0;86;3879;240;1;0;1361;0
140.695;9.12.2020;32939029;40;0;299;168;737;4271;779;1;0;2700;0
;9.12.2020;48740784;0;0;0;1;124;139827;10116;1;0;44963;0
;9.12.2020;73318567;0;0;0;0;86;3879;240;1;0;1361;0
69.9;10.12.2020;85004;96;0;767;334;431;26223;3221;1;0;14536;0
75.59012245;10.12.2020;4066298;245;0;253;464;939;3211;1914;1;0;6123;0
147.5959108;10.12.2020;6676673;269;0;915;1012;664;21311;5529;1;0;21620;0
279;10.12.2020;7061886;33;0;198;120;144;7419;694;1;0;3210;0
49.99;10.12.2020;31515569;917;0;2164;2959;1939;60636;10639;1;0;38684;0
;10.12.2020;32737302;0;0;0;0;97;3718;270;1;0;1425;0
140.18625;10.12.2020;32939029;48;0;277;171;684;4651;724;1;0;2792;0
;10.12.2020;48740784;0;0;8;7;147;138794;10468;1;0;46792;0
;10.12.2020;73318567;0;0;0;0;97;3718;270;1;0;1425;0
70.20897436;11.12.2020;85004;78;0;642;291;421;21993;2997;1;0;14547;0
72.6818617;11.12.2020;4066298;188;0;201;420;867;2822;1801;1;0;5282;0
145.5862457;11.12.2020;6676673;293;0;913;1011;597;21523;5538;1;0;22309;0
279;11.12.2020;7061886;24;0;166;99;145;6121;659;1;0;2849;0
49.99;11.12.2020;31515569;666;0;1324;2306;1281;52221;7857;1;0;31923;0
;11.12.2020;32737302;0;0;0;0;68;3367;231;1;0;1225;0
136.1346939;11.12.2020;32939029;49;0;298;175;834;4513;872;1;0;2913;0
;11.12.2020;48740784;0;0;17;4;131;138466;9091;1;0;42852;0
;11.12.2020;73318567;0;0;0;0;68;3367;231;1;0;1225;0
70.0201087;12.12.2020;85004;92;0;424;286;449;32179;3930;1;0;19261;0
76.5;12.12.2020;4066298;291;0;304;619;1565;4396;2844;1;0;8464;0
139.0573378;12.12.2020;6676673;447;0;2324;1998;827;29875;6016;1;0;27503;0
264.2307692;12.12.2020;7061886;52;0;255;244;200;9420;1054;1;0;4934;0
49.99;12.12.2020;31515569;1090;0;3437;5395;2601;65905;12710;1;0;53105;0
;12.12.2020;32737302;0;0;1;0;140;4364;333;1;0;1920;0
141.9403509;12.12.2020;32939029;57;0;435;279;1239;7110;1294;1;0;4517;0
;12.12.2020;48740784;0;0;8;2;188;168110;12606;1;0;61233;0
;12.12.2020;73318567;0;0;0;0;140;4364;333;1;0;1920;0
70.75945946;13.12.2020;85004;74;0;472;272;494;32655;4330;1;0;19748;0
76.50756654;13.12.2020;4066298;263;0;273;565;1523;4028;2989;1;0;8170;0
132.3509031;13.12.2020;6676673;609;0;1716;2198;976;22868;5841;1;0;24409;0
270.527451;13.12.2020;7061886;51;0;231;202;198;7775;1011;1;0;4472;0
49.99;13.12.2020;31515569;1584;0;5724;6437;3458;79429;14586;1;0;57546;0
;13.12.2020;32737302;0;0;0;0;175;4718;371;1;0;1935;0
146.5922388;13.12.2020;32939029;67;0;344;265;1147;6095;1191;1;0;3993;0
;13.12.2020;48740784;0;0;7;5;191;158138;11812;1;0;54958;0
;13.12.2020;73318567;0;0;0;0;175;4718;371;1;0;1935;0
77.43294118;14.12.2020;85004;34;0;382;209;390;24903;3087;1;0;15767;0
76.54322581;14.12.2020;4066298;310;0;291;584;1392;3295;2564;1;0;6583;0
134.5980483;14.12.2020;6676673;538;0;1410;1694;829;21903;5622;1;0;20875;0
279.6333333;14.12.2020;7061886;33;0;176;138;139;5224;667;1;0;3052;0
49.99;14.12.2020;31515569;1001;0;3191;4471;2154;66963;9960;1;0;41598;0
;14.12.2020;32737302;0;0;0;0;85;4368;266;1;0;1528;0
137.8379167;14.12.2020;32939029;24;0;212;137;899;5345;924;1;0;3174;0
;14.12.2020;48740784;0;0;4;1;99;138363;9310;1;0;44366;0
;14.12.2020;73318567;0;0;0;0;85;4368;266;1;0;1528;0
80.07147059;15.12.2020;85004;34;0;484;230;492;30327;3618;1;0;19270;0
76.5;15.12.2020;4066298;376;0;290;689;1835;4028;3235;1;0;7411;0
128.6152363;15.12.2020;6676673;804;0;2251;2957;1167;25976;6426;1;0;25014;0
279;15.12.2020;7061886;41;0;188;146;139;4305;703;1;0;2981;0
49.99;15.12.2020;31515569;1115;0;2439;3966;2284;55744;10493;1;0;40128;0
;15.12.2020;32737302;0;0;0;0;88;3698;249;1;0;1238;0
136.3865854;15.12.2020;32939029;41;0;221;128;984;5421;1016;1;0;3139;0
799.9;15.12.2020;48740784;1;0;0;1;117;140204;10526;1;0;46764;0
;15.12.2020;73318567;0;0;0;0;88;3698;249;1;0;1238;0
80.410625;16.12.2020;85004;48;0;311;227;330;27647;3505;1;0;19058;0
76.51131737;16.12.2020;4066298;334;0;273;621;1504;3827;2797;1;0;7478;0
128.697238;16.12.2020;6676673;706;0;1680;2238;1074;23726;6336;1;0;26105;0
278.6666667;16.12.2020;7061886;54;0;221;168;153;6262;733;1;0;3061;0
40.49918197;16.12.2020;31515569;2396;0;4599;9940;5064;67186;14875;1;0;59101;0
;16.12.2020;32737302;0;0;2;0;199;6132;345;1;0;2274;0
136.425;16.12.2020;32939029;40;0;261;150;917;5089;987;1;0;3264;0
;16.12.2020;48740784;0;0;0;0;134;180915;15014;1;0;67675;0
;16.12.2020;73318567;0;0;0;0;199;6132;345;1;0;2274;0
73.42574074;17.12.2020;85004;54;0;371;263;321;23267;3088;1;0;16655;0
76.5;17.12.2020;4066298;272;0;245;566;1230;3989;2299;1;0;6439;0
130.0136535;17.12.2020;6676673;531;0;1279;1815;941;24658;5888;1;0;25050;0
278.4444444;17.12.2020;7061886;36;0;468;185;103;7303;676;1;0;3223;0
39.99;17.12.2020;31515569;1862;0;3473;6761;3888;62075;13690;1;0;55099;0
;17.12.2020;32737302;0;0;0;0;183;4540;317;1;0;1623;0
137.9903846;17.12.2020;32939029;26;0;275;150;836;5609;875;1;0;3113;0
;17.12.2020;48740784;0;0;0;0;104;160649;12362;1;0;57641;0
;17.12.2020;73318567;0;0;0;0;183;4540;317;1;0;1623;0
70.23518519;18.12.2020;85004;54;0;450;294;312;27866;2914;1;0;17106;0
76.41928251;18.12.2020;4066298;223;0;418;543;978;4051;1883;1;0;5905;0
146.4356119;18.12.2020;6676673;335;0;4106;1863;713;31911;5552;1;0;25378;0
279.1612903;18.12.2020;7061886;31;0;209;131;119;6035;648;1;0;3009;0
47.18362745;18.12.2020;31515569;816;0;5049;4654;1713;65083;10135;1;0;48178;0
;18.12.2020;32737302;0;0;1;0;74;3794;190;1;0;1265;0
137.5;18.12.2020;32939029;33;0;233;136;707;5016;748;1;0;2840;0
;18.12.2020;48740784;0;0;0;0;100;169789;9957;1;0;55589;0
;18.12.2020;73318567;0;0;0;0;74;3794;190;1;0;1265;0
70.29642857;19.12.2020;85004;84;0;636;400;368;36720;4011;1;0;22899;0
76.43528846;19.12.2020;4066298;208;0;410;787;896;4189;1838;1;0;6440;0
145.926395;19.12.2020;6676673;319;0;3489;1674;661;29913;5230;1;0;24979;0
277.8387097;19.12.2020;7061886;31;0;273;181;125;8258;632;1;0;3732;0
48.03842881;19.12.2020;31515569;1422;0;4636;7107;3215;82595;13084;1;0;64649;0
;19.12.2020;32737302;0;0;0;0;57;3959;216;1;0;1369;0
137.3091837;19.12.2020;32939029;49;0;290;200;697;6429;735;1;0;3189;0
;19.12.2020;48740784;0;0;0;0;150;202489;11940;1;0;71779;0
;19.12.2020;73318567;0;0;0;0;57;3959;216;1;0;1369;0
70.26780822;20.12.2020;85004;73;0;635;461;518;53032;5819;1;0;35681;0
66.8727704;20.12.2020;4066298;527;0;811;2123;1738;8262;3421;1;0;13410;0
146.6035912;20.12.2020;6676673;362;0;3063;2370;756;47669;8548;1;0;50096;0
271.1428571;20.12.2020;7061886;28;0;357;195;191;12269;1041;1;0;6638;0
47.97732886;20.12.2020;31515569;1690;0;8092;10745;3828;85482;14802;1;0;77267;0
;20.12.2020;32737302;0;0;0;0;64;4808;282;1;0;1836;0
141.6646429;20.12.2020;32939029;28;0;255;142;829;9159;870;1;0;4399;0
;20.12.2020;48740784;0;0;0;0;168;208237;13558;1;0;87739;0
;20.12.2020;73318567;0;0;0;0;64;4808;282;1;0;1836;0
71.96208054;21.12.2020;85004;149;0;579;545;1164;56929;9902;1;0;44435;0
64.33772239;21.12.2020;4066298;1023;0;794;2230;3745;9318;6966;1;0;18606;0
143.8830429;21.12.2020;6676673;792;0;2647;3121;1429;50562;13210;1;0;54202;0
273.0909091;21.12.2020;7061886;44;0;272;235;397;15149;2102;1;0;9524;0
47.96165654;21.12.2020;31515569;3900;0;9172;16412;8203;101199;25506;1;0;105501;0
;21.12.2020;32737302;0;0;1;0;140;4239;345;1;0;1973;0
139.8356643;21.12.2020;32939029;143;0;541;532;3043;17068;3122;1;0;11694;0
;21.12.2020;48740784;0;0;1;0;276;225330;23271;1;0;121515;0
;21.12.2020;73318567;0;0;0;0;140;4239;345;1;0;1973;0
72.09137931;22.12.2020;85004;116;0;772;404;914;45474;8820;1;0;36842;0
65.03967825;22.12.2020;4066298;777;0;524;1547;6392;10452;8999;1;0;26593;0
142.4378981;22.12.2020;6676673;628;0;1888;2388;1123;44226;12132;1;0;48538;0
274.1020408;22.12.2020;7061886;49;0;193;162;368;11643;1944;1;0;8420;0
47.95;22.12.2020;31515569;3422;0;5427;11829;7526;76364;23963;1;0;87838;0
;22.12.2020;32737302;0;0;0;0;132;4130;384;1;0;1985;0
143.3508247;22.12.2020;32939029;194;0;1213;876;3413;23931;3477;1;0;13037;0
;22.12.2020;48740784;0;0;0;0;206;218890;22204;1;0;107179;0
;22.12.2020;73318567;0;0;0;0;132;4130;384;1;0;1985;0
72.26734694;23.12.2020;85004;196;0;796;637;882;43428;8705;1;0;36062;0
65.09148688;23.12.2020;4066298;686;0;602;1317;5332;8303;7908;1;0;17420;0
144.3071429;23.12.2020;6676673;476;0;1819;1931;1067;39052;11431;1;0;41952;0
276.9459459;23.12.2020;7061886;37;0;145;108;367;7917;1902;1;0;6573;0
47.9566874;23.12.2020;31515569;3649;0;4799;11867;7863;72581;25255;1;0;85938;0
;23.12.2020;32737302;0;0;0;0;112;3739;337;1;0;1862;0
138.0893617;23.12.2020;32939029;235;0;1990;1189;3414;21292;3487;1;0;12501;0
;23.12.2020;48740784;0;0;0;0;236;211913;24557;1;0;111346;0
;23.12.2020;73318567;0;0;0;0;112;3739;337;1;0;1862;0
79.28888889;24.12.2020;85004;45;0;277;225;376;26995;5094;1;0;22301;0
65.11075881;24.12.2020;4066298;369;0;325;810;1956;4658;3332;1;0;8679;0
144.9350877;24.12.2020;6676673;342;0;1722;1540;796;28164;7911;1;0;30165;0
279;24.12.2020;7061886;22;0;117;88;197;6175;1042;1;0;4258;0
49.48995825;24.12.2020;31515569;1795;0;3208;6702;4104;58194;15107;1;0;60799;0
;24.12.2020;32737302;0;0;0;0;67;2615;202;1;0;1053;0
132.3064815;24.12.2020;32939029;162;0;745;516;1713;10710;1758;1;0;6658;0
;24.12.2020;48740784;0;0;0;0;169;151860;15871;1;0;78380;0
;24.12.2020;73318567;0;0;0;0;67;2615;202;1;0;1053;0
81.18882353;25.12.2020;85004;17;0;298;182;183;18517;2796;1;0;15845;0
71.14598039;25.12.2020;4066298;102;0;206;263;751;3322;1609;1;0;5243;0
141.3866828;25.12.2020;6676673;413;0;1837;1735;753;25779;6042;1;0;26418;0
280.045;25.12.2020;7061886;20;0;115;112;137;5095;679;1;0;3694;0
49.99;25.12.2020;31515569;660;0;1954;3955;1644;47654;8966;1;0;46245;0
;25.12.2020;32737302;0;0;2;0;32;2951;110;1;0;923;0
140.3989583;25.12.2020;32939029;48;0;244;183;867;5649;907;1;0;3820;0
;25.12.2020;48740784;0;0;0;0;159;138374;9884;1;0;66256;0
;25.12.2020;73318567;0;0;0;0;32;2951;110;1;0;923;0
81.04689655;26.12.2020;85004;29;0;330;167;197;24478;3117;1;0;16972;0
75.01216981;26.12.2020;4066298;106;0;153;244;878;2864;1802;1;0;5689;0
142.4654696;26.12.2020;6676673;362;0;1261;1420;675;21594;5244;1;0;22796;0
279;26.12.2020;7061886;17;0;236;127;147;8275;854;1;0;4527;0
50.14713469;26.12.2020;31515569;534;0;1806;3035;1454;56570;9614;1;0;50112;0
;26.12.2020;32737302;0;0;0;0;39;3243;148;1;0;1133;0
139.36875;26.12.2020;32939029;32;0;216;149;825;5854;856;1;0;3568;0
;26.12.2020;48740784;0;0;1;0;126;151750;9628;1;0;67822;0
;26.12.2020;73318567;0;0;0;0;39;3243;148;1;0;1133;0
80.04612245;27.12.2020;85004;49;0;598;252;216;29048;3115;1;0;17582;0
74.12747368;27.12.2020;4066298;95;0;166;226;819;2733;1657;1;0;5353;0
141.9376721;27.12.2020;6676673;305;0;1181;1295;634;20529;4675;1;0;20824;0
279;27.12.2020;7061886;34;0;233;125;139;8378;863;1;0;4265;0
49.99;27.12.2020;31515569;501;0;1661;2725;1316;54307;9650;1;0;47029;0
;27.12.2020;32737302;0;0;0;0;39;3112;132;1;0;1114;0
144.6727273;27.12.2020;32939029;22;0;180;74;724;6005;747;1;0;3219;0
;27.12.2020;48740784;0;0;0;0;114;141904;8581;1;0;60597;0
;27.12.2020;73318567;0;0;0;0;39;3112;132;1;0;1114;0
72.00096774;28.12.2020;85004;62;0;468;283;362;26103;3178;1;0;15708;0
74.35637931;28.12.2020;4066298;116;0;164;245;885;2940;1904;1;0;5631;0
137.3422897;28.12.2020;6676673;428;0;1246;1508;799;21088;5558;1;0;21175;0
279;28.12.2020;7061886;21;0;118;81;123;5997;741;1;0;3294;0
49.99;28.12.2020;31515569;546;0;1682;2617;1392;45939;8095;1;0;39663;0
;28.12.2020;32737302;0;0;0;0;47;2644;125;1;0;875;0
147;28.12.2020;32939029;13;0;105;66;600;4541;640;1;0;2496;0
;28.12.2020;48740784;0;0;3;0;124;120008;8466;1;0;52660;0
;28.12.2020;73318567;0;0;0;0;47;2644;125;1;0;875;0
70.09607843;29.12.2020;85004;102;0;496;311;364;24931;3332;1;0;16713;0
74.56096774;29.12.2020;4066298;93;0;126;217;813;3266;1763;1;0;5271;0
145.623588;29.12.2020;6676673;301;0;1043;1232;677;21422;5554;1;0;23122;0
279;29.12.2020;7061886;30;0;125;125;120;6505;806;1;0;3728;0
49.99;29.12.2020;31515569;611;0;1399;3636;1441;51066;8675;1;0;44373;0
;29.12.2020;32737302;0;0;1;0;45;2612;123;1;0;1066;0
145.8214286;29.12.2020;32939029;14;0;121;53;610;4732;637;1;0;2494;0
;29.12.2020;48740784;0;0;4;0;113;131847;9028;1;0;58940;0
;29.12.2020;73318567;0;0;0;0;45;2612;123;1;0;1066;0
73.55692308;30.12.2020;85004;65;0;415;268;238;22190;2933;1;0;14658;0
74.01785714;30.12.2020;4066298;112;0;144;269;829;2735;1740;1;0;5590;0
151.6492991;30.12.2020;6676673;214;0;1056;951;617;21873;5386;1;0;21764;0
279;30.12.2020;7061886;21;0;130;90;116;5091;624;1;0;2991;0
49.99;30.12.2020;31515569;630;0;1509;3261;1402;45932;8571;1;0;43005;0
59.99;30.12.2020;32737302;1;0;6;4;58;2445;142;1;0;927;0
144.6490909;30.12.2020;32939029;11;0;88;48;548;3673;570;1;0;2187;0
;30.12.2020;48740784;0;0;6;0;100;121819;8084;1;0;51969;0
;30.12.2020;73318567;0;0;0;0;58;2445;142;1;0;927;0
82.54;31.12.2020;85004;19;0;235;124;186;12984;2300;1;0;10279;0
73.512;31.12.2020;4066298;95;0;135;234;697;2174;1439;1;0;4800;0
161.550791;31.12.2020;6676673;177;0;675;816;608;15971;5164;1;0;19521;0
279;31.12.2020;7061886;16;0;101;64;89;3567;541;1;0;2413;0
49.99;31.12.2020;31515569;175;0;968;977;855;31645;6864;1;0;31542;0
;31.12.2020;32737302;0;0;0;0;43;1548;107;1;0;660;0
144.8944444;31.12.2020;32939029;18;0;86;69;551;3380;570;1;0;2200;0
;31.12.2020;48740784;0;0;1;0;73;91834;7361;1;0;41658;0
;31.12.2020;73318567;0;0;0;0;43;1548;107;1;0;660;0
83.79190476;1.01.2021;85004;42;0;429;207;201;21516;2768;1;0;15113;0
73.2572;1.01.2021;4066298;125;0;149;428;958;2763;1935;1;0;6495;0
122.7397333;1.01.2021;6676673;450;0;981;1584;816;19967;4905;1;0;21072;0
279;1.01.2021;7061886;17;0;149;91;112;6549;664;1;0;3434;0
49.99;1.01.2021;31515569;35;0;1589;602;1062;48115;7842;1;0;43382;0
;1.01.2021;32737302;0;0;0;0;40;2930;159;1;0;1161;0
145.3214286;1.01.2021;32939029;28;0;168;106;596;5040;633;1;0;2665;0
;1.01.2021;48740784;0;0;5;0;66;110691;6766;1;0;48785;0
;1.01.2021;73318567;0;0;0;0;40;2930;159;1;0;1161;0
81.634;2.01.2021;85004;60;0;689;311;352;36301;3606;1;0;19317;0
73.2680292;2.01.2021;4066298;137;0;193;328;942;3228;2013;1;0;6369;0
159.979507;2.01.2021;6676673;142;0;954;808;478;27697;4818;1;0;21993;0
278.9354839;2.01.2021;7061886;31;0;195;106;144;8684;794;1;0;4108;0
49.99;2.01.2021;31515569;778;0;2263;4582;1906;64785;10328;1;0;53290;0
;2.01.2021;32737302;0;0;0;0;81;4093;207;1;0;1414;0
145.3071429;2.01.2021;32939029;14;0;229;95;659;6872;698;1;0;3147;0
;2.01.2021;48740784;0;0;3;0;76;123300;7328;1;0;51227;0
;2.01.2021;73318567;0;0;0;0;81;4093;207;1;0;1414;0
84.90892857;3.01.2021;85004;56;0;923;297;297;45363;3802;1;0;20009;0
72.95572917;3.01.2021;4066298;192;0;205;461;1033;3463;2210;1;0;6681;0
165.7206164;3.01.2021;6676673;146;0;848;793;279;22719;4294;1;0;20623;0
278.9473684;3.01.2021;7061886;19;0;172;101;159;7496;761;1;0;4151;0
49.99;3.01.2021;31515569;785;0;2010;3860;2021;63780;10704;1;0;51513;0
;3.01.2021;32737302;0;0;0;0;76;7873;605;1;0;3654;0
144.3034483;3.01.2021;32939029;29;0;228;108;717;7733;762;1;0;3164;0
;3.01.2021;48740784;0;0;2;1;80;154856;8997;1;0;63631;0
;3.01.2021;73318567;0;0;0;0;76;7873;605;1;0;3654;0
85.58192308;4.01.2021;85004;52;0;526;227;260;32208;3681;1;0;17665;0
74.93150259;4.01.2021;4066298;193;0;187;336;1124;4282;2421;1;0;6752;0
151.761371;4.01.2021;6676673;248;0;922;1035;524;21533;5499;1;0;21613;0
279;4.01.2021;7061886;20;0;127;82;119;8424;669;1;0;3611;0
49.99;4.01.2021;31515569;817;0;1745;3678;1955;56365;9701;1;0;46391;0
;4.01.2021;32737302;0;0;0;0;96;8201;479;1;0;3273;0
144.2290909;4.01.2021;32939029;22;0;101;70;720;5068;759;1;0;2668;0
;4.01.2021;48740784;0;0;2;1;83;132427;8272;1;0;52377;0
;4.01.2021;73318567;0;0;0;0;96;8201;479;1;0;3273;0
85.75877193;5.01.2021;85004;57;0;962;320;349;33739;4014;1;0;18953;0
74.78551351;5.01.2021;4066298;185;0;268;367;1239;5665;2685;1;0;6834;0
146.3769075;5.01.2021;6676673;346;0;974;1228;862;22388;6721;1;0;24275;0
278.8823529;5.01.2021;7061886;34;0;151;79;153;8229;760;1;0;3462;0
49.99;5.01.2021;31515569;869;0;1873;3951;2142;58774;10471;1;0;49046;0
;5.01.2021;32737302;0;0;0;0;101;5535;383;1;0;2393;0
143.0470588;5.01.2021;32939029;34;0;199;105;778;6224;820;1;0;2950;0
;5.01.2021;48740784;0;0;3;0;98;122123;8730;1;0;50341;0
;5.01.2021;73318567;0;0;0;0;101;5535;383;1;0;2393;0
78.58410959;6.01.2021;85004;73;0;583;335;602;29522;4701;1;0;20562;0
75.25413146;6.01.2021;4066298;213;0;261;472;2378;6477;3881;1;0;9635;0
146.0266227;6.01.2021;6676673;379;0;1583;1456;947;27883;7148;1;0;27241;0
279;6.01.2021;7061886;27;0;111;86;161;7478;871;1;0;4050;0
49.99;6.01.2021;31515569;1371;0;4272;7744;3300;69099;14395;1;0;68492;0
;6.01.2021;32737302;0;0;0;0;106;6876;360;1;0;2496;0
137.3021687;6.01.2021;32939029;83;0;396;283;918;9471;967;1;0;3660;0
;6.01.2021;48740784;0;0;1;1;80;147494;11609;1;0;70177;0
;6.01.2021;73318567;0;0;0;0;106;6876;360;1;0;2496;0
76.50787879;7.01.2021;85004;66;0;635;315;827;30821;4610;1;0;19696;0
73.22561111;7.01.2021;4066298;180;0;207;391;2043;5635;3404;1;0;8864;0
147.2684642;7.01.2021;6676673;293;0;933;1120;841;24530;6951;1;0;25320;0
279;7.01.2021;7061886;16;0;109;86;159;7619;880;1;0;3851;0
49.99;7.01.2021;31515569;1809;0;4406;7799;4340;63418;14254;1;0;63374;0
;7.01.2021;32737302;0;0;0;0;128;5699;381;1;0;2340;0
135.637767;7.01.2021;32939029;103;0;446;378;833;6919;887;1;0;3544;0
;7.01.2021;48740784;0;0;2;0;96;146930;12417;1;0;68555;0
;7.01.2021;73318567;0;0;0;0;128;5699;381;1;0;2340;0
75.83081633;8.01.2021;85004;49;0;612;260;630;32310;3971;1;0;18595;0
73.38580838;8.01.2021;4066298;167;0;197;379;1458;4658;2690;1;0;7493;0
134.4988867;8.01.2021;6676673;503;0;2092;1952;1080;45943;7041;1;0;29244;0
279;8.01.2021;7061886;26;0;102;74;102;7102;656;1;0;3261;0
50.04024447;8.01.2021;31515569;1152;0;3320;7015;2846;66246;11913;1;0;61592;0
;8.01.2021;32737302;0;0;0;0;118;7563;351;1;0;2807;0
135.2059322;8.01.2021;32939029;118;0;507;403;893;5639;929;1;0;3339;0
